id,name,salary,bonus,hiring_year,dismissing_year,occupation
44945,Michelle-Benson,36244.39,3685.86,1980,2018,Lobbyist
44946,Nathan-Peterson,37297.33,5150.83,1980,2006,Illustrator
44947,Brandon-Johnson,22209.94,3469.89,1984,1997,Osteopath
44948,Caroline-Phillips,15894.57,4379.36,1981,2004,Geochemist
44949,Angel-Dixon,24360.91,2032.94,1989,1991,Cybersecurity-Expert
44950,Joyce-Oneill,2695.52,1392.1,2023,2023,Barrister
44951,Joyce-Dixon,2214.57,2144.13,2023,2023,Cytogeneticist
44952,Gene-Walton,35130.23,3090.19,1980,1996,Mudlogger
44953,Gregory-Robinson,5556.54,4956.9,2001,2015,Archaeologist
44954,Monica-Palmer,6519.84,4527.45,2023,2023,Administration-Assistant
44955,David-Kaiser,9412.04,4941.42,2017,2017,Proofreader
44956,Charles-Hunt,33589.89,4810.86,1995,2017,Haematologist
44957,Seth-Lindsey,16041.33,3944.16,2013,2021,Optometrist
44958,Tami-Gibson,16954.11,430.52,2009,2019,Chiropractor
44959,Samantha-Hicks,15790.79,1566.59,2014,2020,Psychiatrist
44960,Cindy-Munoz,22453.96,5673.61,1980,2009,Lobbyist
44961,Kenneth-White,29846.62,673.38,1990,2008,Homeopath
44962,Melissa-Ho,3255.08,180.94,2022,2023,Lawyer
44963,Alison-Palmer,20285.59,849.41,1999,2002,Haematologist
44964,Tina-Sexton,35402.37,6680.18,1986,2017,Bookseller
44965,Olivia-Wong,13919.94,1673.97,2011,2013,Land
44966,Joyce-Marsh,27238.74,1408.36,1992,2022,Psychotherapist
44967,Andrew-Herrera,25267.1,3492.69,2006,2014,Actuary
44968,Wesley-King,22620.56,5628.6,2017,2023,Translator
44969,Debra-Sexton,9123.69,755.41,2004,2021,Quality manager
44970,Bruce-Watson,8992.2,4155.57,2009,2012,Chiropractor
44971,Albert-Morris,7693.3,2839.02,1997,2001,Bookseller
44972,Sean-Anderson,21117.71,3780.22,2005,2010,Dramatherapist
44973,Tanya-Nelson,22220.54,736.04,1992,2016,Barrister
44974,Matthew-Garrett,34519.45,5827.68,1992,2007,Interpreter
44975,Jon-Bates,20520.62,2570.61,2009,2018,Recruitment-Specialist
44976,Zachary-Nelson,21752.65,6430.77,1980,2008,Lobbyist
44977,Christina-Mathis,28397.99,3364.65,2009,2019,Printmaker
44978,Julie-Fox,33911.94,1932.69,2005,2005,Lawyer
44979,Jimmy-Lindsey,17255.18,6149.69,2014,2021,Actuary
44980,Brandon-Perez,29450.74,661.54,1995,2011,Ecologist
44981,Randy-Ho,29418.0,6811.88,2006,2015,Dietitian
44982,Angel-Costa,33919.68,1340.84,1980,2013,Cybersecurity-Expert
44983,Valerie-Serrano,25517.4,5410.18,1986,1997,Barrister
44984,Shelley-Munoz,9411.46,495.02,2004,2021,Operation-Manager
44985,Donna-Davis,6546.4,360.35,2009,2018,Surgeon
44986,Tyler-Hunt,3574.84,336.9,2012,2012,Meteorologist
44987,Jasmine-Mathis,5997.34,526.11,2023,2023,Banker
44988,Bethany-Williams,6998.19,4266.68,2012,2020,Lawyer
44989,Alicia-Mcintyre,25479.85,4113.59,1984,2023,Proofreader
44990,Cody-Herrera,26016.9,5204.9,1996,2021,Acupuncturist
44991,Ronald-Williams,28327.79,4670.4,1994,2015,Animator
44992,Angie-Dixon,4139.12,3862.83,2022,2023,Orthoptist
44993,Anita-Rose,19616.39,3166.55,2015,2015,Dietitian
44994,Kristen-Elliott,15318.15,2528.97,2017,2020,Physiotherapist
44995,Audrey-Bennett,4262.94,1839.54,2016,2021,Lawyer
44996,Janice-Soto,30817.87,6926.36,1996,2007,Acupuncturist
44997,Rachel-Wilkinson,35086.0,587.8,1988,1993,Interpreter
44998,Wendy-Woods,17519.19,3268.33,2009,2018,Surgeon
44999,Robert-Christian,28325.41,6511.41,1987,1993,Dancer
45000,Adrian-Woods,29917.97,4669.78,1992,2002,Psychotherapist
45001,Cassandra-Parks,11357.24,1029.14,2019,2023,Administrator
45002,Andre-Rhodes,21224.91,6655.73,2014,2021,Dietitian
45003,Alyssa-Barrera,15744.89,4095.96,2011,2012,Land
45004,Edward-Hester,30672.04,942.2,1981,1994,Proofreader
45005,Peter-Hunt,18337.57,5692.67,2004,2004,Marketing-Manager
45006,Luis-Johnson,13850.61,3145.58,1991,2017,Neurosurgeon
45007,Dana-Perez,11446.62,1354.27,1996,2011,Bookseller
45008,Dawn-Walker,33174.27,1445.51,1980,2022,Mudlogger
45009,Melanie-Newman,16613.54,976.57,1992,2018,Homeopath
45010,Troy-Stevenson,5865.85,2994.52,2018,2021,Actuary
45011,Dylan-Klein,22398.77,6265.72,1992,2009,Barrister
45012,Nathaniel-Mitchell,15175.23,5717.94,2002,2016,Photographer
45013,Lorraine-Coffey,9136.85,2050.67,2004,2017,Psychotherapist
45014,Eric-Malone,16219.76,1474.51,1988,2019,Economist
45015,Anita-Oneill,33865.27,3097.04,1986,2005,Statistician
45016,Brandon-Brown,10766.0,2012.21,2013,2016,Dancer
45017,Gregory-Barrera,24210.85,3381.7,2003,2016,Metallurgist
45018,Veronica-Dixon,33093.71,4711.83,2016,2022,Administration-Assistant
45019,Amanda-Wilkinson,5272.93,4076.31,2023,2023,Recruitment-Specialist
45020,Kristy-Baker,29290.13,3681.43,2015,2015,Artist
45021,Jeffrey-Gallagher,22796.44,6160.72,1992,2014,Toxicologist
45022,Gene-Hester,18603.8,5263.49,1992,2017,Software-Engineer
45023,Betty-Howell,24865.2,5430.15,1981,1985,Oceanographer
45024,Angela-Young,1379.14,592.66,2023,2023,Herbalist
45025,Aaron-Howell,17213.51,5729.59,2015,2015,Make
45026,Mariah-Klein,28220.62,3902.96,2004,2013,Dramatherapist
45027,Jose-Christensen,6380.56,4454.5,2022,2023,Metallurgist
45028,Albert-Gallagher,37002.46,576.87,1980,2014,Oncologist
45029,Luis-Dixon,18635.41,1634.93,2005,2021,Meteorologist
45030,Amy-Morris,25350.77,5362.85,2019,2023,Phytotherapist
45031,Amy-Miller,34000.89,3831.98,1988,2007,Printmaker
45032,Kristy-White,22162.62,2196.58,2012,2020,Psychiatrist
45033,Brandi-Patel,15385.29,1504.64,1994,2015,Writer
45034,Brandy-Christian,27244.36,2627.23,1980,1993,Economist
45035,Bethany-Herrera,14442.74,3219.99,2022,2023,Astronomer
45036,Alexander-Trevino,7248.05,6879.39,2021,2021,Musician
45037,Kristina-Mcintyre,19062.7,2072.48,1985,2020,Arboriculturist
45038,Jack-Costa,16689.77,611.41,2017,2023,Counsellor
45039,Ian-Gray,32011.21,1217.45,1980,2016,Lobbyist
45040,Joshua-Guerrero,10556.01,4947.84,1992,2012,Oceanographer
45041,Krista-Harrison,7456.5,6277.58,2016,2023,Mudlogger
45042,Andrew-Hale,7568.2,5338.43,2004,2012,Quality manager
45043,Alexandra-Baker,21166.15,2859.1,2019,2019,Archivist
45044,Kimberly-Marsh,9569.57,363.24,2023,2023,Administration-Assistant
45045,Victoria-Young,29559.37,2190.32,1987,2021,Dancer
45046,Nancy-Morrow,20192.15,4492.22,1999,2000,Archaeologist
45047,Keith-Murphy,13562.44,2542.93,1992,2001,Cybersecurity-Expert
45048,Yvonne-Perez,11244.83,6044.15,2017,2019,Counsellor
45049,Brian-Guerrero,14615.19,3156.51,1980,1990,Ergonomist
45050,Troy-Watson,26395.53,4464.5,2005,2008,Chiropractor
45051,Tara-Nelson,37770.66,6589.75,1980,1990,Meteorologist
45052,Jesse-Elliott,11191.27,4111.7,1985,2015,Dealer
45053,Latoya-Harrison,13118.16,2838.84,1993,1994,Software-Engineer
45054,Nathan-Mcdonald,14744.56,1669.93,1982,1993,Oceanographer
45055,Stacey-Christensen,23311.04,368.49,2020,2020,Podiatrist
45056,Jill-Hayes,19325.41,4530.58,1998,2008,Psychotherapist
45057,Gregg-Barker,3320.77,3208.84,2023,2023,Mechanical-Engineer
45058,Bethany-Cook,9115.76,5746.05,2007,2021,Illustrator
45059,Sara-Coffey,27560.0,1948.69,1986,2022,Archaeologist
45060,Calvin-Rhodes,11519.31,745.18,1982,2010,Immunologist
45061,Jodi-Rice,20680.96,5984.21,2023,2023,Cytogeneticist
45062,Jennifer-Benson,36169.72,5294.39,1981,1987,Oncologist
45063,Jesse-Banks,34983.35,317.77,1988,2023,Interpreter
45064,Sean-Stevenson,21459.32,1624.24,2007,2010,Surgeon
45065,Theresa-Walton,29412.98,5202.81,2021,2023,Astronomer
45066,Jimmy-Wong,32081.39,5079.97,2014,2022,Artist
45067,Tammy-Perez,19939.3,4071.84,1994,2005,Banker
45068,Douglas-Soto,20165.1,3471.1,2009,2019,Recruitment-Specialist
45069,Travis-Guerrero,19357.02,4368.26,1988,1989,Pharmacologist
45070,Susan-Alvarez,36701.82,3714.89,1990,2018,Graphic-Designer
45071,Nathan-Trevino,16245.84,1668.83,2020,2023,Firefighter
45072,Elizabeth-Wilkinson,8346.6,6792.79,1990,2020,Lobbyist
45073,Wayne-Riley,17443.91,527.53,1989,2008,Pharmacologist
45074,Samuel-Cook,10538.49,1197.27,2022,2023,Metallurgist
45075,Cassandra-Oneill,35560.06,6365.94,2012,2017,Cytogeneticist
45076,Scott-Christensen,28767.16,2978.27,1980,2014,Cybersecurity-Expert
45077,Dan-Miller,20832.22,2579.82,2020,2022,Administration-Assistant
45078,Kristen-Harrison,29244.02,5708.13,1995,2014,Optometrist
45079,Jack-Odom,13699.93,399.23,2023,2023,Cytogeneticist
45080,Stacey-Kaiser,8103.76,3662.73,1999,2009,Archaeologist
45081,Caroline-Benson,15919.55,929.21,2020,2021,Firefighter
45082,Samuel-Ho,12340.25,5561.65,1984,2014,Midwife
45083,Anita-Bennett,19241.86,1165.54,2015,2020,Programmer
45084,Craig-Mathis,31521.31,4712.08,1981,1991,Architect
45085,Aaron-Morris,9645.91,5449.93,2010,2013,Haematologist
45086,Wendy-Mitchell,20886.63,6052.8,2010,2022,Gaffer
45087,Jerry-Pena,14527.75,3313.95,2021,2021,Phytotherapist
45088,Lisa-Arias,16951.04,2759.16,1980,2009,Lobbyist
45089,Christina-Walton,26074.04,5839.29,1982,1987,Copy
45090,Jack-Williams,19714.57,780.91,2022,2023,Hydrogeologist
45091,William-Hale,25882.15,5242.8,2014,2019,Make
45092,Jose-Bennett,8937.68,5045.77,2022,2022,Neurosurgeon
45093,Jack-Watson,29440.74,2220.99,1997,2011,Haematologist
45094,Taylor-Nelson,30692.23,6702.93,1981,1997,Midwife
45095,Janice-Young,18536.22,6900.85,1999,1999,Archaeologist
45096,Johnny-Hicks,32547.94,1354.88,1981,2002,Dealer
45097,Victor-Morris,33262.66,5166.35,1985,1998,Administrator
45098,Madison-Gordon,22010.13,3486.64,2019,2022,Archivist
45099,Taylor-Patel,27944.92,2422.58,1986,2012,Barrister
45100,Michelle-Mitchell,28138.04,4821.48,2021,2021,Astronomer
45101,Sabrina-Parks,25791.43,970.35,2010,2017,Chiropodist
45102,Martha-Guerrero,11476.55,4955.44,1980,1993,Ergonomist
45103,Danielle-Bates,5919.41,3223.23,2013,2022,Microbiologist
45104,Stacie-Christian,26905.72,3349.9,2020,2021,Podiatrist
45105,Henry-Morris,16209.0,5705.99,2007,2023,Graphic-Designer
45106,Margaret-Wong,19148.89,308.31,2012,2016,Dentist
45107,Deanna-Hester,19851.62,6690.98,2003,2012,Pathologist
45108,Chelsea-White,36590.83,5409.71,1991,2022,Pathologist
45109,Kristina-Patel,4784.59,3994.09,2002,2006,Archaeologist
45110,Bobby-Davis,24931.65,3913.96,2011,2019,Optometrist
45111,Benjamin-Walker,15337.55,1724.43,2017,2018,Barrister
45112,Adam-Flores,21201.79,5095.14,2009,2009,Curator
45113,Victor-Nelson,16169.87,6864.42,1994,2012,Writer
45114,Cory-Guerrero,25298.1,1094.64,1995,2008,Ecologist
45115,Kathryn-Flores,4411.69,2990.9,2023,2023,Hydrologist
45116,Marc-Coffey,9875.48,3409.75,2013,2022,Microbiologist
45117,Todd-Woods,27201.74,1871.88,1984,1993,Cybersecurity-Expert
45118,Wendy-Miller,32685.29,4471.64,1986,2011,Writer
45119,Tami-Martin,30139.54,5161.22,1988,2004,Metallurgist
45120,Kathryn-Watson,27336.37,5200.28,1989,2018,Neurosurgeon
45121,William-Munoz,7004.48,462.26,2011,2011,Lobbyist
45122,Antonio-Smith,31178.16,5089.41,1994,2021,Optometrist
45123,Jodi-Flores,37700.33,6895.64,1980,2013,Proofreader
45124,Dean-Klein,37077.65,5589.33,1980,1982,Sub
45125,Kenneth-Stevenson,27763.2,2236.28,1980,1987,Mudlogger
45126,Bradley-Barrera,35057.15,4381.66,1980,1987,Surgeon
45127,Natalie-Oneill,10092.48,1667.12,2016,2017,Ophthalmologist
45128,Christian-Odom,33121.81,6207.71,2006,2011,Lawyer
45129,Scott-Cook,23913.92,3129.97,2022,2023,Artist
45130,Jasmine-Guerrero,26953.8,6068.26,1992,2021,Psychotherapist
45131,Yvette-Thomas,36394.19,4381.13,1983,2015,Hydrogeologist
45132,Alexa-Shaw,19238.02,2136.71,1982,2019,Immunologist
45133,Nancy-Rodriguez,37193.52,1050.97,1990,2000,Chiropractor
45134,Jose-Barker,12099.81,6271.78,2020,2021,Podiatrist
45135,Derek-Kaiser,31322.26,873.51,1986,2010,Operation-Manager
45136,Gina-Shaw,20655.65,850.08,2020,2023,Podiatrist
45137,Laura-Herrera,33590.25,1382.66,1984,1998,Ophthalmologist
45138,Calvin-Trevino,31059.06,4503.96,2004,2005,Graphic-Designer
45139,Carrie-Barker,6648.9,3823.77,2003,2012,Herpetologist
45140,Craig-Serrano,7056.29,1233.69,2022,2023,Recruitment-Specialist
45141,Melissa-Barker,31180.91,247.35,1981,2015,Geochemist
45142,Dustin-Harrison,8069.82,4760.59,2006,2011,Copy
45143,Savannah-Pena,17761.13,5795.53,2015,2021,Musician
45144,Patricia-Garrett,36366.8,625.69,2014,2020,Administration-Assistant
45145,Denise-Morris,19706.2,1297.41,2009,2015,Printmaker
45146,Christopher-Klein,32337.57,5324.77,1987,2020,Firefighter
45147,Yvonne-Herrera,23360.13,5802.23,2014,2017,Make
45148,Renee-Costa,11105.73,4764.96,1981,2018,Geochemist
45149,Kelly-Elliott,15746.12,1208.02,1995,2009,Ecologist
45150,Jay-Rose,21798.86,148.74,1997,1999,Proofreader
45151,Eric-Rice,17990.97,4430.49,2006,2017,Actuary
45152,Timothy-Hester,30182.49,6974.35,1985,2001,Dealer
45153,Tracy-Ho,31471.39,2289.26,1985,1991,Production-Manager
45154,Wesley-Barrera,20047.18,6723.44,1993,2016,Oncologist
45155,Annette-Martin,32976.29,5619.37,2020,2022,Podiatrist
45156,Tina-Murphy,26815.26,6076.34,2016,2020,Administration-Assistant
45157,Cesar-Bennett,7444.6,4616.43,1983,2008,Immunologist
45158,Kelly-Watts,15410.25,2093.71,1988,1990,Economist
45159,Mitchell-Munoz,22680.38,1542.04,2019,2023,Archivist
45160,Brittany-Gallagher,13633.92,693.62,1995,2012,Ecologist
45161,Maxwell-Hill,37233.52,2687.37,1981,2004,Gaffer
45162,Richard-Pena,8327.83,3177.58,1996,1999,Oncologist
45163,Charles-Hill,7875.04,5446.11,2022,2022,Firefighter
45164,Arthur-Newman,21646.47,1370.19,1981,2021,Geochemist
45165,Tina-Fox,10886.41,6978.36,2020,2023,Podiatrist
45166,Tracy-Riley,2893.53,2172.11,2013,2022,Quality manager
45167,Tasha-Christensen,22018.65,987.09,2011,2022,Chiropodist
45168,Martha-Nelson,30087.52,5322.25,1985,2004,Software-Engineer
45169,Peter-Brown,22785.61,6971.57,2018,2022,Administration-Assistant
45170,Brianna-Dixon,34700.71,6245.23,1989,2008,Sub
45171,Melanie-Cook,32651.53,6928.45,1981,1998,Midwife
45172,Bradley-Perez,15965.71,6897.19,1994,2015,Writer
45173,Ian-Martinez,28118.24,3031.0,1987,2000,Bookseller
45174,Nichole-Munoz,5556.57,4870.92,2011,2022,Meteorologist
45175,Debra-Jones,35757.17,413.73,1980,2000,Arboriculturist
45176,Ashley-Gallagher,15553.43,4326.88,2017,2023,Actuary
45177,Brenda-Williams,19677.6,680.43,2022,2023,Artist
45178,Julia-Fernandez,15923.8,1561.02,1994,2011,Barista
45179,Alyssa-Morrow,28326.79,963.43,2021,2021,Astronomer
45180,Tyler-Mcintyre,24726.65,1841.09,2009,2017,Printmaker
45181,Nichole-Stevenson,13043.58,4972.66,1999,2016,Acupuncturist
45182,Gabrielle-Gallagher,19092.81,1017.1,2013,2020,Optometrist
45183,Donald-Rice,2327.14,1230.01,2016,2017,Barista
45184,Allen-Smith,7101.02,1551.5,2023,2023,Animator
45185,Sarah-Weaver,16703.68,1892.97,1980,1980,Ergonomist
45186,Sierra-Howell,18862.01,552.79,2021,2022,Astronomer
45187,Luis-Watson,6553.8,1623.53,1981,1996,Geochemist
45188,Carol-Benson,36783.82,5770.19,1980,1995,Counsellor
45189,Theresa-Barker,16554.8,4832.77,1988,2021,Economist
45190,Martha-Weaver,4571.33,4512.71,2020,2021,Cybersecurity-Expert
45191,Keith-Green,29990.3,4424.02,1989,1999,Sub
45192,Bryan-Oneill,27484.04,1411.87,1981,2005,Geochemist
45193,Tonya-Martinez,31928.73,574.95,2010,2022,Programmer
45194,Steven-Morrow,22867.89,1139.13,1986,2016,Network-Administrator
45195,Nathan-Trevino,31503.78,6819.82,1996,2005,Actuary
45196,Allen-Arias,32562.58,5414.89,2007,2010,Dentist
45197,George-Weaver,27371.46,5506.77,2002,2023,Optometrist
45198,Curtis-Patel,15995.39,2998.75,2022,2023,Hydrogeologist
45199,Rodney-Gibson,37772.42,4504.81,1980,2002,Administrator
45200,Candace-Gallagher,18916.7,5674.73,2021,2022,Solicitor
45201,Mariah-Pena,23096.7,5394.04,1988,2021,Pharmacologist
45202,Grant-Johnson,23459.48,6021.58,2014,2015,Make
45203,Stacey-Wong,33241.58,5352.79,2007,2008,Cartographer
45204,Bruce-Taylor,13004.59,4608.95,2017,2022,Barrister
45205,Jasmine-Trevino,20587.32,2565.87,1998,2000,Psychotherapist
45206,Evan-Pena,1590.33,1399.07,1998,2019,Ergonomist
45207,Gregory-Brown,23543.43,3305.93,2014,2016,Ophthalmologist
45208,Loretta-Watts,32431.72,5956.57,1980,1980,Barista
45209,Cory-Hicks,29986.18,6574.8,2014,2014,Make
45210,Heather-Robinson,33372.49,2848.15,1990,2009,Printmaker
45211,Larry-Odom,32743.46,1477.63,1996,2010,Haematologist
45212,Arthur-Hale,14735.99,502.5,2018,2021,Hydrologist
45213,Dawn-Odom,34734.82,3972.76,2016,2018,Administration-Assistant
45214,Maxwell-Christensen,35437.59,1040.05,2004,2023,Lawyer
45215,Walter-Mathis,25119.95,5019.2,1998,2022,Herbalist
45216,Alicia-Gonzalez,7950.94,6003.27,1983,2008,Immunologist
45217,Tina-Sexton,11211.42,6979.52,2006,2006,Actor
45218,Alexandra-Arias,3647.12,2243.49,2023,2023,Banker
45219,Heather-Rodriguez,11322.49,3025.61,2001,2018,Ecologist
45220,Ashley-Phillips,23619.34,5527.3,1987,2018,Barrister
45221,Toni-Mathis,23383.24,945.45,2006,2009,Gaffer
45222,Glenda-Odom,32542.65,6488.68,1983,1999,Barrister
45223,Katherine-Anderson,17057.16,2938.05,2009,2010,Chiropractor
45224,Brian-Barker,17870.69,5885.46,2015,2015,Programmer
45225,Sara-Howell,8897.72,1378.22,2001,2022,Ecologist
45226,Jonathan-Wong,11548.72,5995.32,1996,2019,Oncologist
45227,Allen-Morrow,20050.83,1795.5,2013,2020,Optometrist
45228,Kristine-Cook,5767.76,4766.23,2010,2023,Chiropractor
45229,Cassidy-Murphy,30847.72,2930.1,1996,2017,Psychiatrist
45230,Francis-Shaw,10880.3,1220.45,1999,2017,Archaeologist
45231,Christine-Marsh,30691.56,4668.21,1987,2006,Hydrogeologist
45232,Craig-Dixon,21386.43,2589.71,2019,2019,Archivist
45233,Antonio-Davis,21227.82,2761.11,1991,2006,Geoscientist
45234,Alexandra-King,27810.55,361.07,1983,1988,Herpetologist
45235,Dean-Watts,26661.73,6500.73,2002,2006,Actuary
45236,Thomas-Walton,12364.49,6470.58,2022,2023,Geoscientist
45237,Kristen-Miller,25906.5,6118.23,1980,2006,Barista
45238,Tina-Gordon,34799.01,4657.88,1980,1995,Economist
45239,Arthur-Costa,25555.6,6991.86,2019,2021,Phytotherapist
45240,Dawn-Williams,6336.46,3348.23,2011,2015,Meteorologist
45241,Rachel-Gibson,36146.06,6104.84,1980,1993,Architect
45242,Jimmy-Mathis,24177.15,2764.94,1982,2007,Copy
45243,James-Peterson,34443.49,953.08,1981,1989,Curator
45244,Charles-Soto,28004.58,5142.97,1980,2002,Ergonomist
45245,Christian-Pena,9683.59,3284.34,2018,2020,Physiotherapist
45246,Brad-Patel,33545.08,4338.55,2007,2009,Surgeon
45247,Megan-Rose,6449.87,3041.49,2000,2011,Bookseller
45248,Lauren-Riley,30407.64,6321.43,1981,2012,Architect
45249,Peter-Guerrero,32903.53,4801.4,1991,2019,Psychotherapist
45250,Victor-Kaiser,25133.15,4057.29,1992,2022,Psychotherapist
45251,Kimberly-Johnson,3498.22,2710.79,2023,2023,Animator
45252,Samuel-Christian,10101.16,2538.14,2022,2023,Counsellor
45253,John-Taylor,7802.76,883.97,2009,2009,Surgeon
45254,Lisa-Fernandez,28974.69,5455.27,2004,2016,Graphic-Designer
45255,Rebecca-Riley,7895.63,1779.78,2022,2023,Geoscientist
45256,Michelle-Bennett,29621.04,125.58,2010,2023,Administrator
45257,Elizabeth-Flores,6499.51,2876.13,1984,1998,Midwife
45258,Brittany-Williams,11376.8,537.56,2007,2013,Haematologist
45259,Robert-Thomas,19494.63,5255.22,2019,2022,Archivist
45260,Diane-Rhodes,23344.24,1807.23,1984,1984,Banker
45261,Alicia-Munoz,9540.22,3789.18,2018,2019,Translator
45262,Stacy-Benson,28796.51,3373.35,1986,1998,Network-Administrator
45263,Cassidy-Nelson,28180.95,6212.53,1981,1982,Proofreader
45264,Edwin-Bennett,30220.73,1457.95,1999,2006,Interpreter
45265,Travis-Morrow,16122.82,1801.54,1992,2015,Illustrator
45266,Wanda-Fernandez,14166.75,6462.82,2007,2010,Graphic-Designer
45267,Jenna-Martin,8030.3,4014.28,2019,2023,Administrator
45268,Michael-Bates,32588.69,3907.02,1986,1996,Orthoptist
45269,Wanda-Serrano,35578.32,6534.26,1980,2005,Surgeon
45270,Sheila-Watts,29674.5,1169.28,1985,2012,Production-Manager
45271,Olivia-Malone,22617.44,5431.32,1993,2017,Contractor
45272,Megan-Allen,5942.0,1874.63,2021,2022,Curator
45273,Allison-Phillips,6953.62,980.2,1998,2006,Osteopath
45274,Jenna-Watts,10516.74,5777.76,2005,2018,Meteorologist
45275,Johnny-Watson,18654.38,2890.84,1991,1997,Cybersecurity-Expert
45276,Mark-Martin,19470.11,2967.92,1996,2013,Banker
45277,Maxwell-Malone,14387.99,2544.49,2009,2014,Interpreter
45278,Crystal-Mitchell,6923.29,5098.3,2022,2022,Firefighter
45279,Latoya-Martinez,20935.4,4440.07,1993,2002,Meteorologist
45280,Lauren-Coffey,6227.69,3883.81,1992,2023,Dealer
45281,Gwendolyn-Walton,22723.5,1996.85,2015,2017,Musician
45282,Dawn-Gibson,32192.33,6330.64,1986,1993,Administrator
45283,Jacob-Guerrero,20983.3,6948.37,2009,2017,Printmaker
45284,Courtney-Pena,32066.84,1587.22,2006,2013,Lawyer
45285,Johnny-Wolfe,14122.0,5681.02,2013,2018,Chiropodist
45286,Vanessa-Gibson,37706.44,2303.99,1989,1999,Programmer
45287,Albert-Bates,29727.96,3860.46,1986,2023,Land
45288,Wayne-Peterson,6999.32,1794.23,2023,2023,Solicitor
45289,Valerie-Kaiser,2678.49,1812.6,1988,1999,Economist
45290,Isaiah-Bennett,32546.72,5339.99,1986,2019,Administrator
45291,Richard-Davis,33413.16,3923.79,1980,1981,Midwife
45292,Alexa-Stevenson,12699.83,955.25,2008,2016,Microbiologist
45293,Peter-Smith,37049.72,5854.13,1981,2021,Herpetologist
45294,Travis-Ho,17049.0,4545.08,2022,2023,Hydrogeologist
45295,Gabrielle-Peterson,37362.67,2814.9,1980,1986,Mechanical-Engineer
45296,Tiffany-Smith,8306.01,5908.85,2010,2023,Meteorologist
45297,Keith-Newman,28785.99,2765.97,1986,1998,Writer
45298,Jason-Patel,18665.79,3394.56,2012,2014,Dentist
45299,Candace-Wolfe,19783.94,4659.73,2007,2009,Surgeon
45300,Juan-Christian,37422.01,6696.64,1980,1994,Arboriculturist
45301,Vanessa-Gibson,35591.67,2382.82,2019,2023,Podiatrist
45302,Henry-Mcintyre,23889.71,490.73,1998,2004,Herbalist
45303,Sierra-Howell,33349.7,384.18,1984,1998,Toxicologist
45304,Latoya-Elliott,34971.35,1413.76,1983,2004,Optometrist
45305,Anna-Arias,32081.41,5901.68,1984,1998,Optometrist
45306,Henry-Taylor,13443.84,2060.26,2021,2022,Dietitian
45307,Rebecca-Fernandez,28119.13,3397.47,1980,2010,Economist
45308,Megan-Williams,7185.32,1559.3,1984,2006,Ergonomist
45309,Isaiah-King,16242.47,1666.91,1999,2019,Archaeologist
45310,Jack-Wilkinson,33849.4,2875.56,1981,1991,Copy
45311,Tammy-Davis,7416.33,1129.03,2021,2022,Graphic-Designer
45312,Ashley-Nelson,33870.93,5183.31,1982,1987,Ecologist
45313,Nathan-Weaver,7644.87,1436.28,2021,2021,Optometrist
