AreaCode,Phone,City,State,Zip,HasChild,Salary,Rate,ChildExemp
513,1000191,SHAUCK,OH,43349,N,2423000,7.18,0
551,1001458,COLOGNE,NJ,8213,Y,1728500,8.97,1500
860,1008940,OLD GREENWICH,CT,6870,N,3836000,5.0,0
308,1006503,MASKELL,NE,68751,N,2381000,6.84,0
603,1007526,ETNA,NH,3750,Y,2591000,0.0,0
605,1016137,ALEXANDRIA,SD,57311,Y,2826500,0.0,0
207,1007673,SARGENTVILLE,ME,4673,N,4135000,8.5,0
443,1000854,KEYMAR,MD,21757,N,1619000,4.75,0
971,1003735,COTTAGE GROVE,OR,97472,N,3832500,9.0,0
701,1018788,ARVILLA,ND,58214,N,2727000,5.54,0
907,1006381,ATKA,AK,99547,Y,2704000,0.0,0
971,1004591,HEPPNER,OR,97836,N,1551500,9.0,0
605,1002841,LAKE ANDES,SD,57356,N,891500,0.0,0
202,1015965,WASHINGTON,DC,20042,N,2031000,9.0,0
443,1003252,TILGHMAN,MD,21671,N,2625500,4.75,0
605,1013920,GREGORY,SD,57533,N,320000,0.0,0
360,1000798,EASTON,WA,98925,Y,3772500,0.0,0
715,1002066,LEBANON,WI,53047,N,33500,5.03,0
408,1000049,PHILO,CA,95466,N,3699500,9.3,0
859,1003717,ISLAND,KY,42350,N,300000,6.0,0
907,1016545,NOORVIK,AK,99763,Y,1984000,0.0,0
704,1000074,STACY,NC,28581,Y,3838000,8.25,3300
405,1001869,HENRYETTA,OK,74437,N,4143500,6.25,0
601,1003265,JACKSON,MS,39201,N,298000,5.0,0
775,1004608,RENO,NV,89503,Y,2862500,0.0,0
203,1002458,ONECO,CT,6373,N,640000,5.0,0
419,1000513,BRINKHAVEN,OH,43006,N,2404500,7.18,0
260,1000173,GREENTOWN,IN,46936,N,1695500,3.4,0
720,1001605,GREELEY,CO,80638,Y,2306500,4.63,0
330,1000425,ARCANUM,OH,45304,N,1039000,7.18,0
717,1001053,WERNERSVILLE,PA,19565,Y,1551500,3.07,0
939,1008368,GUAYNABO,PR,968,Y,1104000,0.0,0
304,1011171,LITTLE BIRCH,WV,26629,N,1732500,6.5,0
803,1005801,MYRTLE BEACH,SC,29577,N,432000,7.0,0
256,1002391,CULLMAN,AL,35058,N,3008000,5.0,0
856,1001801,PLAINFIELD,NJ,7063,N,3106000,8.97,0
787,1002096,JUNCOS,PR,777,Y,1612500,0.0,0
205,1002868,FAIRHOPE,AL,36532,Y,2989000,5.0,300
605,1002358,HARTFORD,SD,57033,Y,2290000,0.0,0
303,1001265,CAMPO,CO,81029,N,970000,4.63,0
908,1000867,DORCHESTER,NJ,8316,Y,3464000,8.97,1500
401,1008996,OAKLAND,RI,2858,Y,1372500,0.0,0
229,1000122,GLENWOOD,GA,30428,Y,4681000,6.0,3000
913,1002823,LUCAS,KS,67648,N,2627000,6.45,0
303,1004254,CRESTED BUTTE,CO,81224,N,2034500,4.63,0
325,1000499,GLADEWATER,TX,75647,Y,364500,0.0,0
775,1000489,SPARKS,NV,89435,Y,3655500,0.0,0
202,1005756,WASHINGTON,DC,20581,N,4253500,9.0,0
607,1000762,PEEKSKILL,NY,10566,Y,1670500,6.85,1000
206,1001474,PORT TOWNSEND,WA,98368,Y,4267000,0.0,0
520,1001494,ARIZONA CITY,AZ,85123,Y,4319500,5.04,2300
302,1001640,MILLVILLE,DE,19967,N,1284500,5.95,0
920,1002929,MILWAUKEE,WI,53237,N,2808000,6.75,0
848,1000088,ELIZABETH,NJ,7201,N,4834500,8.97,0
701,1003667,FARGO,ND,58108,Y,359500,5.54,3300
785,1003542,NEODESHA,KS,66757,Y,4868000,6.45,2250
253,1001684,TACOMA,WA,98466,N,3604500,0.0,0
574,1002688,MONON,IN,47959,N,3961000,3.4,0
406,1005578,BELGRADE,MT,59714,N,3506000,6.9,0
608,1002651,LAKE NEBAGAMON,WI,54849,N,2677000,6.75,0
304,1018689,MOUNT OLIVE,WV,25185,N,252500,6.5,0
205,1004402,OZARK,AL,36361,Y,4885000,5.0,300
203,1000478,STAFFORD,CT,6075,Y,3931500,5.0,0
620,1003210,DURHAM,KS,67438,N,3697500,6.45,0
225,1002591,METAIRIE,LA,70011,N,2657500,6.0,0
240,1004512,GREAT MILLS,MD,20634,Y,1604500,4.75,2400
218,1000035,WILTON,MN,56687,N,2478500,7.85,0
262,1003353,JUMP RIVER,WI,54434,N,1959500,6.75,0
208,1000679,CLARKIA,ID,83812,N,3319000,7.8,0
808,1015275,J B P H H,HI,96853,Y,3635000,8.25,1040
856,1000585,LITTLE FERRY,NJ,7643,Y,2472500,8.97,1500
435,1003885,PLEASANT GROVE,UT,84062,Y,904000,7.0,2475
240,1004236,WORTON,MD,21678,Y,2691000,4.75,2400
203,1008139,NEW HAVEN,CT,6519,N,279500,5.0,0
605,1000295,LANE,SD,57358,N,217500,0.0,0
715,1001859,REEDSBURG,WI,53958,N,3000500,6.75,0
207,1001281,HAMPDEN,ME,4444,N,2018500,8.5,0
858,1000613,SCOTTS VALLEY,CA,95066,Y,3284000,9.3,272
501,1006165,ROGERS,AR,72756,N,2326500,7.0,0
908,1002057,DOVER,NJ,7802,N,4470500,8.97,0
417,1001949,BLOOMSDALE,MO,63627,Y,1240500,6.0,1200
248,1000978,CROSS VILLAGE,MI,49723,N,4395500,3.9,0
620,1002386,PRINCETON,KS,66078,N,533000,6.45,0
706,1002233,EDEN,GA,31307,Y,4061500,6.0,3000
314,1002078,SPRINGFIELD,MO,65814,Y,3288500,6.0,1200
405,1003588,NICOMA PARK,OK,73066,Y,1126000,6.25,1000
501,1003129,WYNNE,AR,72396,N,1742500,7.0,0
808,1000920,KEKAHA,HI,96752,Y,2200000,8.25,1040
406,1010304,COOKE CITY,MT,59020,Y,1151500,6.9,1900
303,1002497,LOVELAND,CO,80539,N,1511500,4.63,0
351,1000043,DALTON,MA,1226,Y,3959500,5.3,1000
540,1001513,RINER,VA,24149,N,1424500,5.75,0
702,1003836,CARSON CITY,NV,89713,N,1701500,0.0,0
303,1004318,WILEY,CO,81092,N,3671000,4.63,0
571,1002165,MARTINSVILLE,VA,24113,N,3416500,5.75,0
702,1005761,LAS VEGAS,NV,89119,Y,2105500,0.0,0
323,1000566,THOUSAND OAKS,CA,91362,N,3892000,9.3,0
208,1016211,NORTH FORK,ID,83466,N,3493000,7.8,0
605,1003352,IDEAL,SD,57541,Y,1376500,0.0,0
305,1001104,CAPE CORAL,FL,33991,N,1502000,0.0,0
234,1000226,SPARTA,OH,43350,Y,4574000,7.18,1300
520,1002811,ELOY,AZ,85231,N,2038000,5.04,0
479,1005915,JONES MILL,AR,72105,Y,3578000,7.0,20
606,1002287,CROFTON,KY,42217,N,2702500,6.0,0
947,1001057,JAMESTOWN,MI,49427,N,2827500,3.9,0
301,1002940,ABELL,MD,20606,Y,4637500,4.75,2400
608,1002822,STEVENS POINT,WI,54492,N,404000,6.75,0
970,1001797,ENGLEWOOD,CO,80151,N,11000,4.63,0
404,1000322,THOMSON,GA,30824,Y,170500,6.0,3000
206,1002512,MAPLE VALLEY,WA,98038,Y,1664000,0.0,0
402,1009485,OMAHA,NE,68109,Y,1743500,6.84,103
202,1014078,WASHINGTON,DC,20057,Y,2116500,9.0,1370
603,1006252,PORTSMOUTH,NH,3803,N,3081500,0.0,0
518,1000835,NEW HAMPTON,NY,10958,N,4390500,6.85,0
803,1004878,LEXINGTON,SC,29072,Y,76500,7.0,3300
303,1003641,DRAKE,CO,80515,Y,1414000,4.63,0
425,1000470,SPRAGUE,WA,99032,Y,246000,0.0,0
509,1002665,OYSTERVILLE,WA,98641,N,3537000,0.0,0
913,1000595,WICHITA,KS,67220,Y,2212000,6.45,2250
309,1001211,KEENSBURG,IL,62852,Y,3204500,3.0,2000
256,1001934,BIRMINGHAM,AL,35291,N,3180000,5.0,0
207,1002424,GREENWOOD,ME,4255,Y,1023000,8.5,2850
208,1003887,BOISE,ID,83706,Y,2531500,7.8,3300
607,1000048,SAINT REGIS FALLS,NY,12980,Y,3777500,6.85,1000
803,1004931,SPARTANBURG,SC,29319,Y,2426500,7.0,3300
302,1015829,KIRKWOOD,DE,19708,Y,4060000,5.95,110
207,1009644,WESTBROOK,ME,4092,Y,3188500,8.5,2850
802,1013020,HINESBURG,VT,5461,Y,3568500,9.5,3300
802,1008740,ROXBURY,VT,5669,Y,156500,6.12,3300
253,1003774,REDMOND,WA,98052,Y,2791500,0.0,0
754,1000398,CYPRESS,FL,32432,Y,958500,0.0,0
939,1006578,VEGA ALTA,PR,692,N,189000,0.0,0
971,1000746,COLUMBIA CITY,OR,97018,N,2159000,9.0,0
701,1012281,MAPLETON,ND,58059,Y,3361000,5.54,3300
912,1001037,LEARY,GA,39862,N,3879500,6.0,0
830,1000733,HOUSTON,TX,77067,N,651500,0.0,0
781,1002045,BUZZARDS BAY,MA,2532,N,2412500,5.3,0
302,1013476,WINTERTHUR,DE,19735,Y,3772500,5.95,110
775,1002247,HENDERSON,NV,89015,Y,1645500,0.0,0
937,1000878,MILFORD CENTER,OH,43045,Y,128500,4.81,1300
563,1001420,RICHLAND,IA,52585,N,4218500,8.98,0
605,1016290,EUREKA,SD,57437,N,963000,0.0,0
602,1002161,TUCSON,AZ,85713,N,1120500,5.04,0
732,1001459,WHITEHOUSE STATION,NJ,8889,Y,1761000,8.97,1500
770,1000276,NELSON,GA,30151,Y,1224000,6.0,3000
878,1000389,HATFIELD,PA,19440,N,4191000,3.07,0
603,1003918,BEDFORD,NH,3110,Y,1194000,0.0,0
731,1001352,GREENEVILLE,TN,37744,N,1768000,0.0,0
573,1003107,SAINT CHARLES,MO,63301,Y,3048000,6.0,1200
808,1013225,HONOLULU,HI,96828,N,1715500,8.25,0
202,1002709,WASHINGTON,DC,20597,Y,2913000,9.0,1370
315,1000786,WESTBURY,NY,11595,N,3398500,6.85,0
401,1001057,SLATERSVILLE,RI,2876,N,3732000,0.0,0
602,1003025,BLUE GAP,AZ,86520,N,67500,3.76,0
732,1001717,ELMWOOD PARK,NJ,7407,N,3047000,8.97,0
787,1004513,LOIZA,PR,772,N,4831500,0.0,0
980,1001204,GREENSBORO,NC,27497,N,3627500,8.25,0
816,1000210,KANSAS CITY,MO,64197,Y,2855500,6.0,1200
870,1000617,DECATUR,AR,72722,Y,2536500,7.0,20
307,1003211,FORT LARAMIE,WY,82212,N,2639500,0.0,0
770,1001852,PENDERGRASS,GA,30567,N,4533500,6.0,0
808,1002608,KIHEI,HI,96753,Y,3628000,8.25,1040
623,1000204,RILLITO,AZ,85654,Y,799500,5.04,2300
940,1000193,HOUSTON,TX,77039,Y,1767000,0.0,0
217,1000296,CEDARVILLE,IL,61013,Y,1263500,3.0,2000
623,1000901,PHOENIX,AZ,85022,N,2615000,5.04,0
406,1003924,FALLON,MT,59326,Y,4884000,6.9,1900
769,1002904,LELAND,MS,38756,N,1351500,5.0,0
939,1009068,SAN JUAN,PR,924,N,1597000,0.0,0
606,1004575,CARTER,KY,41128,Y,2214000,6.0,20
617,1002171,SPRINGFIELD,MA,1152,Y,2393500,5.3,1000
601,1000187,CALHOUN CITY,MS,38916,N,1689000,5.0,0
317,1001090,CANNELTON,IN,47520,N,3060000,3.4,0
626,1000498,PASADENA,CA,91121,Y,4848000,9.3,272
939,1005404,CULEBRA,PR,775,N,4620500,0.0,0
406,1017950,BILLINGS,MT,59102,Y,2594000,6.9,1900
573,1001270,DE WITT,MO,64639,Y,1154500,6.0,1200
701,1008040,MANDAN,ND,58554,N,4948500,5.54,0
662,1004000,GREENWOOD,MS,38930,Y,4642000,5.0,1500
501,1003658,PARKIN,AR,72373,Y,3283000,7.0,20
775,1006533,JEAN,NV,89026,Y,3420500,0.0,0
307,1005455,WILSON,WY,83014,Y,4150000,0.0,0
708,1001135,PINCKNEYVILLE,IL,62274,N,1464500,3.0,0
208,1015132,NEWDALE,ID,83436,N,769500,7.8,0
973,1000409,ISELIN,NJ,8830,N,4552500,8.97,0
520,1003646,INDIAN WELLS,AZ,86031,Y,2484000,5.04,2300
501,1004544,WHELEN SPRINGS,AR,71772,N,1784000,7.0,0
843,1003343,GREEN POND,SC,29446,N,4704000,7.0,0
414,1002664,LAKE NEBAGAMON,WI,54849,N,1073500,6.75,0
512,1000077,EASTON,TX,75641,N,1961000,0.0,0
580,1004920,TULSA,OK,74126,N,2258500,6.25,0
208,1007826,SALMON,ID,83467,Y,720000,7.8,3300
775,1009267,DUCKWATER,NV,89314,Y,1686500,0.0,0
302,1002239,WILMINGTON,DE,19890,N,725500,5.95,0
541,1001314,EDDYVILLE,OR,97343,Y,3087500,9.0,159
401,1010068,SLATERSVILLE,RI,2876,Y,63000,0.0,0
225,1002674,LUTCHER,LA,70071,N,3591500,6.0,0
270,1004753,MITCHELLSBURG,KY,40452,N,2791000,6.0,0
870,1003021,EL DORADO,AR,71730,Y,3662500,7.0,20
334,1002414,BUCKS,AL,36512,N,1571000,5.0,0
307,1004160,BIG PINEY,WY,83113,Y,3692000,0.0,0
208,1007182,DRIGGS,ID,83422,Y,3154000,7.8,3300
229,1001729,ATLANTA,GA,30361,Y,1382500,6.0,3000
208,1009542,MONTEVIEW,ID,83435,Y,4021000,7.8,3300
434,1001956,ROANOKE,VA,24010,Y,2048500,5.75,900
302,1004356,CLAYMONT,DE,19703,N,1736500,5.95,0
925,1000648,LOS BANOS,CA,93635,N,3267000,9.3,0
360,1003602,TACOMA,WA,98405,N,4355000,0.0,0
260,1001397,LAFAYETTE,IN,47902,N,4000000,3.4,0
918,1006128,FORT TOWSON,OK,74735,N,3064000,6.25,0
763,1002504,DASSEL,MN,55325,N,1088500,7.85,0
402,1006601,GRAND ISLAND,NE,68803,N,1940000,6.84,0
847,1000485,MAQUON,IL,61458,Y,2445000,3.0,2000
302,1011835,HARRINGTON,DE,19952,Y,3650500,5.95,110
203,1005812,SANDY HOOK,CT,6482,Y,2141500,5.0,0
501,1003036,PRESCOTT,AR,71857,Y,2095500,7.0,20
620,1002329,LEWIS,KS,67552,N,1339500,6.45,0
316,1004397,WICHITA,KS,67227,N,482500,6.45,0
803,1004528,GAFFNEY,SC,29341,Y,3938000,7.0,3300
719,1000360,ENGLEWOOD,CO,80155,Y,4500000,4.63,0
480,1001726,PICACHO,AZ,85241,N,715000,5.04,0
307,1004633,BIG PINEY,WY,83113,N,4043500,0.0,0
972,1000186,COLLEGE STATION,TX,77843,N,2092000,0.0,0
769,1003373,TOCCOPOLA,MS,38874,Y,2015500,5.0,1500
202,1014987,WASHINGTON,DC,20226,Y,2310000,9.0,1370
360,1000365,FOX ISLAND,WA,98333,N,3321500,0.0,0
787,1006551,MOCA,PR,676,N,275000,0.0,0
715,1003526,GREENBUSH,WI,53026,Y,1955000,6.75,400
302,1007372,FENWICK ISLAND,DE,19944,N,4454000,5.95,0
308,1008187,ANSELMO,NE,68813,Y,3993500,6.84,103
903,1000458,DALLAS,TX,75266,Y,1859500,0.0,0
202,1002657,WASHINGTON,DC,20554,N,1973500,9.0,0
813,1000665,COCOA,FL,32923,N,2985000,0.0,0
714,1000607,RANDSBURG,CA,93554,Y,4112000,9.3,272
913,1003552,TOPEKA,KS,66625,Y,3233500,6.45,2250
503,1001922,PORTLAND,OR,97254,N,2037000,9.0,0
609,1000054,OCEAN GATE,NJ,8740,N,1908000,8.97,0
207,1015227,EASTON,ME,4740,N,1402000,8.5,0
718,1000464,GLENFORD,NY,12433,Y,4617500,6.85,1000
906,1001072,LANSING,MI,48912,N,4055000,3.9,0
907,1003389,KENAI,AK,99611,Y,2461000,0.0,0
870,1002458,POTTSVILLE,AR,72858,N,3828000,7.0,0
505,1013056,ALBUQUERQUE,NM,87112,N,2729500,5.3,0
540,1001374,THE PLAINS,VA,20198,N,1921500,5.75,0
860,1004544,MONROE,CT,6468,N,4707000,5.0,0
787,1007392,SAN JUAN,PR,910,Y,4782500,0.0,0
401,1012359,PAWTUCKET,RI,2862,Y,2049500,0.0,0
307,1009457,BAIROIL,WY,82322,Y,3779500,0.0,0
402,1004323,WISNER,NE,68791,N,2086500,6.84,0
802,1002591,SPRINGFIELD,VT,5156,N,1013500,9.5,0
712,1002278,DES MOINES,IA,50307,N,4105000,8.98,0
501,1002075,WALNUT RIDGE,AR,72476,Y,4105500,7.0,20
507,1000560,CONGER,MN,56020,Y,2273500,7.85,3300
202,1005833,PARCEL RETURN SERVICE,DC,56902,N,1199500,9.0,0
302,1002991,DOVER AFB,DE,19902,Y,2887000,5.95,110
701,1003509,LITCHVILLE,ND,58461,N,4804000,5.54,0
308,1003781,KILGORE,NE,69216,Y,3136500,6.84,103
918,1005283,LAWTON,OK,73506,Y,13500,6.25,1000
615,1002006,KNOXVILLE,TN,37929,N,1705500,0.0,0
612,1000946,ZUMBROTA,MN,55992,Y,1548000,7.85,3300
302,1006920,WOODSIDE,DE,19980,N,4928000,5.95,0
620,1001141,SHAWNEE,KS,66226,Y,1029500,6.45,2250
971,1005101,ADEL,OR,97620,N,1302500,9.0,0
307,1013102,BUFORD,WY,82052,N,1061500,0.0,0
563,1003409,LE GRAND,IA,50142,Y,368000,8.98,40
939,1004471,GUAYAMA,PR,785,Y,1054500,0.0,0
939,1001545,CAROLINA,PR,983,N,4509000,0.0,0
207,1007160,GORHAM,ME,4038,N,1104500,8.5,0
404,1001408,ATLANTA,GA,30376,N,4820500,6.0,0
831,1000076,CAMP NELSON,CA,93208,Y,992500,9.3,272
507,1001207,AVON,MN,56310,N,1561000,7.85,0
334,1002112,GUIN,AL,35563,N,576500,5.0,0
228,1000074,RIDGELAND,MS,39157,Y,4556500,5.0,1500
605,1010674,CLARK,SD,57225,N,679500,0.0,0
409,1000288,ARLINGTON,TX,76017,Y,1514000,0.0,0
505,1007178,HILLSBORO,NM,88042,Y,4778500,5.3,3300
980,1001775,ALBEMARLE,NC,28002,Y,1273500,8.25,3300
904,1000001,SPRING HILL,FL,34608,Y,2140000,0.0,0
774,1001974,LENOX,MA,1240,N,4286500,5.3,0
772,1000800,SPARR,FL,32192,N,3180000,0.0,0
908,1000035,BELLMAWR,NJ,8031,Y,772500,8.97,1500
720,1003742,GRAND JUNCTION,CO,81504,Y,3466500,4.63,0
228,1003220,JACKSON,MS,39289,N,128500,5.0,0
303,1003533,TOPONAS,CO,80479,Y,3896500,4.63,0
386,1000252,EATON PARK,FL,33840,N,1614500,0.0,0
603,1004608,PLAINFIELD,NH,3781,N,4418500,0.0,0
607,1001357,BOMBAY,NY,12914,N,3771000,6.85,0
910,1002069,STATESVILLE,NC,28677,Y,3848500,8.25,3300
603,1002893,WATERVILLE VALLEY,NH,3215,Y,117000,0.0,0
910,1000287,HOLLY RIDGE,NC,28445,Y,2943000,8.25,3300
870,1002348,ENGLAND,AR,72046,Y,362500,7.0,20
504,1003465,LOTTIE,LA,70756,N,2800500,6.0,0
901,1001931,NASHVILLE,TN,37202,Y,1975500,0.0,0
706,1000748,MACON,GA,31217,Y,2450500,6.0,3000
774,1000480,HOLYOKE,MA,1041,Y,2011500,5.3,1000
206,1003170,AUBURN,WA,98002,Y,591500,0.0,0
406,1002915,HOBSON,MT,59452,N,4843000,6.9,0
501,1000760,COY,AR,72037,Y,4712000,7.0,20
907,1004732,COPPER CENTER,AK,99573,N,4165500,0.0,0
606,1003448,SMITHLAND,KY,42081,N,4638000,6.0,0
505,1002514,LAS CRUCES,NM,88003,N,1112500,5.3,0
913,1001501,HUNTER,KS,67452,N,587500,6.45,0
402,1004647,ADAMS,NE,68301,Y,2846500,6.84,103
908,1001680,TRENTON,NJ,8641,Y,3062500,8.97,1500
970,1001438,PENROSE,CO,81240,N,2998500,4.63,0
503,1000487,SALEM,OR,97314,N,1869000,9.0,0
701,1005295,FORT TOTTEN,ND,58335,Y,660500,5.54,3300
505,1005338,SAN RAFAEL,NM,87051,N,3326500,5.3,0
401,1018188,SAUNDERSTOWN,RI,2874,N,1801000,0.0,0
314,1002032,RUSSELLVILLE,MO,65074,Y,1565500,6.0,1200
304,1006082,ITMANN,WV,24847,Y,2551500,6.5,2000
901,1002930,HILLSBORO,TN,37342,Y,2662500,0.0,0
701,1004758,BENEDICT,ND,58716,N,715000,5.54,0
225,1001761,FLUKER,LA,70436,Y,2976000,6.0,1000
802,1005401,FAIR HAVEN,VT,5743,Y,2698000,9.5,3300
862,1000825,TRENTON,NJ,8695,Y,2604000,8.97,1500
850,1000259,HASTINGS,FL,32145,Y,1628000,0.0,0
435,1002850,ORANGEVILLE,UT,84537,Y,4330500,7.0,2475
312,1000567,DAVIS JUNCTION,IL,61020,Y,4325500,3.0,2000
623,1000335,MESA,AZ,85210,N,58000,3.61,0
307,1007916,MANDERSON,WY,82432,N,3393000,0.0,0
732,1000467,NEWPORT,NJ,8345,N,2917000,8.97,0
865,1000165,CLARKSVILLE,TN,37043,Y,1392500,0.0,0
401,1013873,WEST WARWICK,RI,2893,N,783000,0.0,0
260,1001380,EVANSVILLE,IN,47721,Y,2260500,3.4,1000
580,1000569,RALSTON,OK,74650,Y,1702500,6.25,1000
848,1000716,FLAGTOWN,NJ,8821,Y,3470000,8.97,1500
928,1002681,GLENDALE,AZ,85307,Y,3234000,5.04,2300
949,1000234,CHATSWORTH,CA,91313,Y,3480500,9.3,272
402,1002870,BLOOMINGTON,NE,68929,Y,810000,6.84,103
207,1007108,MEDWAY,ME,4460,N,3608000,8.5,0
401,1014979,PROVIDENCE,RI,2907,N,2249500,0.0,0
269,1000349,BROHMAN,MI,49312,N,2355500,3.9,0
414,1003808,MADISON,WI,53719,N,2556000,6.75,0
775,1005076,LAS VEGAS,NV,89137,Y,1773000,0.0,0
517,1001425,LANSING,MI,48912,Y,328000,3.9,3100
770,1002751,OCONEE,GA,31067,Y,2715500,6.0,3000
708,1001026,UNITY,IL,62993,Y,4724000,3.0,2000
218,1002536,HAWLEY,MN,56549,Y,4737000,7.85,3300
434,1002703,HAYSI,VA,24256,Y,1782000,5.75,900
919,1001689,DANBURY,NC,27016,Y,4138500,8.25,3300
337,1002351,JOYCE,LA,71440,N,3798500,6.0,0
201,1001472,BLOOMINGDALE,NJ,7403,N,5000000,8.97,0
505,1016972,MORIARTY,NM,87035,Y,4937000,5.3,3300
505,1015235,DERRY,NM,87933,Y,4068000,5.3,3300
308,1001411,HADAR,NE,68738,N,3171500,6.84,0
603,1008569,BELMONT,NH,3220,N,3368000,0.0,0
425,1001723,PUYALLUP,WA,98371,N,1509500,0.0,0
502,1003937,FRANKFORT,KY,40618,Y,720000,6.0,20
440,1001134,DUPONT,OH,45837,Y,3709500,7.18,1300
985,1002811,ALBANY,LA,70711,N,949000,6.0,0
757,1001479,ZACATA,VA,22581,N,1673500,5.75,0
321,1000035,APOPKA,FL,32704,N,324500,0.0,0
803,1002918,NEW ELLENTON,SC,29809,Y,4160000,7.0,3300
802,1012505,SOUTH WOODSTOCK,VT,5071,Y,619500,9.5,3300
207,1001066,SCARBOROUGH,ME,4070,Y,2300500,8.5,2850
571,1000294,RICHMOND,VA,23218,N,2291500,5.75,0
432,1000149,GIRARD,TX,79518,Y,3878000,0.0,0
228,1002670,MONTPELIER,MS,39754,N,1055000,5.0,0
717,1001055,LILLY,PA,15938,N,2287000,3.07,0
901,1002731,DRUMMONDS,TN,38023,N,3945500,0.0,0
907,1014995,ANCHORAGE,AK,99511,Y,3477500,0.0,0
702,1006231,RENO,NV,89505,Y,1636500,0.0,0
601,1004304,PASCAGOULA,MS,39567,N,2987500,5.0,0
302,1005351,GEORGETOWN,DE,19947,Y,1975000,5.95,110
207,1000848,EAST BOOTHBAY,ME,4544,Y,4490000,8.5,2850
507,1002496,ESSIG,MN,56030,N,3053000,7.85,0
845,1000279,ALBANY,NY,12230,Y,724000,6.85,1000
573,1000657,CAMPBELL,MO,63933,Y,1126500,6.0,1200
202,1013250,WASHINGTON,DC,20061,N,4453500,9.0,0
228,1000594,VARDAMAN,MS,38878,N,3387500,5.0,0
208,1015852,KOOSKIA,ID,83539,Y,769500,7.8,3300
765,1003176,UNIONVILLE,IN,47468,N,4504500,3.4,0
603,1014727,TWIN MOUNTAIN,NH,3595,Y,4438000,0.0,0
434,1002605,STUART,VA,24171,Y,391000,5.75,900
208,1012199,GEORGETOWN,ID,83239,N,3696500,7.8,0
859,1002351,ULYSSES,KY,41264,Y,1333500,6.0,20
571,1002261,SAXIS,VA,23427,Y,3997500,5.75,900
561,1000815,TAMPA,FL,33613,N,3748000,0.0,0
208,1002628,SANTA,ID,83866,N,721500,7.8,0
401,1017519,WESTERLY,RI,2891,Y,296500,0.0,0
808,1007712,HONAUNAU,HI,96726,Y,1372500,8.25,1040
612,1000850,CLARKFIELD,MN,56223,Y,4061000,7.85,3300
219,1001773,POLAND,IN,47868,Y,2574000,3.4,1000
847,1000073,LAKE VILLA,IL,60046,N,2757000,3.0,0
520,1003790,RIMROCK,AZ,86335,N,327500,5.04,0
304,1010536,VERDUNVILLE,WV,25649,Y,243500,6.5,2000
812,1001068,MARKLE,IN,46770,Y,3780000,3.4,1000
207,1019075,EUSTIS,ME,4936,Y,4096500,8.5,2850
228,1001890,ROXIE,MS,39661,Y,4927500,5.0,1500
787,1003156,SAN SEBASTIAN,PR,685,N,3888000,0.0,0
801,1000088,PROVO,UT,84606,N,2385000,7.0,0
231,1001558,SIX LAKES,MI,48886,Y,3928000,3.9,3100
907,1017736,HOOPER BAY,AK,99604,Y,2263500,0.0,0
570,1000489,SIX MILE RUN,PA,16679,Y,3358500,3.07,0
980,1000674,BISCOE,NC,27209,Y,4283000,8.25,3300
939,1008478,ROOSEVELT ROADS,PR,742,Y,4824500,0.0,0
605,1010360,TORONTO,SD,57268,Y,874000,0.0,0
304,1001705,CHARLESTON,WV,25311,Y,1046500,6.5,2000
219,1001647,NEW MIDDLETOWN,IN,47160,Y,2268000,3.4,1000
907,1001826,PORT ALEXANDER,AK,99836,Y,4861000,0.0,0
240,1003095,BETHESDA,MD,20813,Y,4367500,4.75,2400
231,1001400,SOUTH ROCKWOOD,MI,48179,N,864500,3.9,0
907,1003279,AKUTAN,AK,99553,N,2370500,0.0,0
907,1004662,KETCHIKAN,AK,99901,N,1682500,0.0,0
503,1000955,DAYS CREEK,OR,97429,Y,4851000,9.0,159
413,1000078,AVON,MA,2322,N,4594500,5.3,0
901,1000142,WARTBURG,TN,37887,Y,326000,0.0,0
208,1015546,POCATELLO,ID,83206,N,91500,7.8,0
712,1002091,JEWELL,IA,50130,N,3139500,8.98,0
401,1001363,LITTLE COMPTON,RI,2837,N,1788000,0.0,0
206,1000468,VANCOUVER,WA,98660,N,3024500,0.0,0
301,1002474,ROCKVILLE,MD,20848,Y,979000,4.75,2400
856,1000043,WHIPPANY,NJ,7981,N,216000,4.49,0
435,1003964,SPRINGDALE,UT,84767,N,744500,7.0,0
216,1000580,BIDWELL,OH,45614,N,202500,7.18,0
939,1008125,ANASCO,PR,610,N,1200500,0.0,0
603,1012548,WEST NOTTINGHAM,NH,3291,Y,2055000,0.0,0
641,1000126,MELVIN,IA,51350,N,775000,8.98,0
914,1001152,ALTAMONT,NY,12009,Y,4153000,6.85,1000
787,1008948,CAROLINA,PR,983,Y,767000,0.0,0
310,1000122,TOLUCA LAKE,CA,91610,N,4593000,9.3,0
910,1000616,LAUREL SPRINGS,NC,28644,Y,4608500,8.25,3300
304,1014595,WILLIAMSBURG,WV,24991,Y,3559500,6.5,2000
815,1001192,DAHLGREN,IL,62828,N,4665500,3.0,0
334,1002068,MERIDIANVILLE,AL,35759,Y,3112500,5.0,300
612,1002376,COTTAGE GROVE,MN,55016,Y,852000,7.85,3300
212,1000577,LEXINGTON,NY,12452,Y,1287500,6.85,1000
202,1006685,WASHINGTON,DC,20071,N,903500,9.0,0
701,1002395,GRASSY BUTTE,ND,58634,Y,29500,2.1,3300
208,1003368,CASTLEFORD,ID,83321,N,4435000,7.8,0
